,Name,Status,Link,Speakers,Glottocode,Country
2565,Harsusi,Definitely endangered,https://en.wal.unesco.org/languages/harsusi,999,hars1241,N/A
2566,Haruai,Definitely endangered,https://en.wal.unesco.org/languages/haruai,9999,haru1245,N/A
2567,Haruku,Critically endangered,https://en.wal.unesco.org/languages/haruku,99999,haru1244,N/A
2568,Haryanvi,Potentially vulnerable,https://en.wal.unesco.org/languages/haryanvi,9999999,hary1238,India
2569,Harzani-Kilit,Endangered/unsafe,https://en.wal.unesco.org/languages/harzani-kilit,9999,harz1239,N/A
2570,Hasha,Definitely endangered,https://en.wal.unesco.org/languages/hasha,9999999,hash1238,N/A
2571,Hassaniyya Arabic,Endangered/unsafe,https://en.wal.unesco.org/languages/hassaniyya-arabic,99999,hass1238,Morocco
2572,Hatam,Endangered/unsafe,https://en.wal.unesco.org/languages/hatam,9999,hata1243,Indonesia
2573,Hatang Kayi,Critically endangered,https://en.wal.unesco.org/,N/A,N/A,N/A
2574,Hatang Kayi,Critically endangered,https://en.wal.unesco.org/languages/hatang-kayi,9999,remo1247,N/A
2575,Hattic,Not in use,https://en.wal.unesco.org/languages/hattic,0,hatt1246,N/A
2576,Hauna Trade Language,Endangered/unsafe,https://en.wal.unesco.org/languages/hauna-trade-language,9999,haun1238,N/A
2577,Hausa,Endangered/unsafe,https://en.wal.unesco.org/languages/hausa,99999,haus1257,Benin
2578,Hausa Sign Language,Potentially vulnerable,https://en.wal.unesco.org/languages/hausa-sign-language,99999999,haus1246,N/A
2579,Hausa States Fulfulde,Endangered/unsafe,https://en.wal.unesco.org/languages/hausa-states-fulfulde,N/A,nige1253,N/A
2580,Haush,Not in use,https://en.wal.unesco.org/languages/haush,0,haus1240,N/A
2581,Havasupai-Walapai-Yavapai,Definitely endangered,https://en.wal.unesco.org/languages/havasupai-walapai-yavapai,999,hava1248,N/A
2582,Haveke,Definitely endangered,https://en.wal.unesco.org/languages/haveke,999,have1241,N/A
2583,Havu,Potentially vulnerable,https://en.wal.unesco.org/languages/havu,999999,havu1238,N/A
2584,Hawai'i Creole English,Potentially vulnerable,https://en.wal.unesco.org/languages/hawaii-creole-english,999999,hawa1247,N/A
2585,Hawai'i Pidgin Sign Language,Critically endangered,https://en.wal.unesco.org/languages/hawaii-pidgin-sign-language,99,hawa1235,N/A
2586,Hawaiian,Severely endangered,https://en.wal.unesco.org/languages/hawaiian,99999,hawa1245,N/A
2587,Hawkesbury,Not in use,https://en.wal.unesco.org/languages/hawkesbury,0,hawk1239,N/A
2588,Hawu,Potentially vulnerable,https://en.wal.unesco.org/languages/hawu,999999,sabu1255,N/A
2589,Haya,Potentially vulnerable,https://en.wal.unesco.org/languages/haya,9999999,haya1250,N/A
2590,Hazaragi,Potentially vulnerable,https://en.wal.unesco.org/languages/hazaragi,9999999,haza1239,Pakistan
2591,Hdi,Endangered/unsafe,https://en.wal.unesco.org/languages/hdi,99999,hdii1240,N/A
2592,Hehe,Potentially vulnerable,https://en.wal.unesco.org/languages/hehe,999999,hehe1240,N/A
2593,Heiltsuk-Oowekyala,Critically endangered,https://en.wal.unesco.org/languages/heiltsuk-oowekyala,99,heil1246,N/A
2594,Helong,Endangered/unsafe,https://en.wal.unesco.org/languages/helong,99999,helo1243,N/A
2595,Hema,Potentially vulnerable,https://en.wal.unesco.org/languages/hema,999999,hema1238,N/A
2596,Hemba-Yazi,Potentially vulnerable,https://en.wal.unesco.org/languages/hemba-yazi,999999,hemb1242,N/A
2597,Herde,Endangered/unsafe,https://en.wal.unesco.org/languages/herde,99999,herd1236,N/A
2598,Herero,Potentially vulnerable,https://en.wal.unesco.org/languages/herero,999999,here1253,N/A
2599,Hermit,Critically endangered,https://en.wal.unesco.org/languages/hermit,N/A,herm1237,N/A
2600,Herschel Island Eskimo Trade Jargon,Not in use,https://en.wal.unesco.org/languages/herschel-island-eskimo-trade-jargon,0,herm1237,N/A
2601,Hertevin,Severely endangered,https://en.wal.unesco.org/languages/hertevin,999,hert1241,N/A
2602,Hewa,Definitely endangered,https://en.wal.unesco.org/languages/hewa,9999,hewa1241,N/A
2603,Heyo,Definitely endangered,https://en.wal.unesco.org/languages/heyo,9999,heyo1240,N/A
2604,Hezhou,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
2605,Hezhou,Endangered/unsafe,https://en.wal.unesco.org/languages/hezhou,9999,heyo1240,N/A
2606,Hiberno-Scottish Gaelic,Critically endangered,https://en.wal.unesco.org/languages/hiberno-scottish-gaelic,N/A,N/A,N/A
2607,Hibito,Not in use,https://en.wal.unesco.org/languages/hibito,0,hibi1243,N/A
2608,Hidatsa,Critically endangered,https://en.wal.unesco.org/languages/hidatsa,999,hida1246,N/A
2609,Hieroglyphic Luwian,Not in use,https://en.wal.unesco.org/languages/hieroglyphic-luwian,0,hier1240,N/A
2610,Higaonon,Endangered/unsafe,https://en.wal.unesco.org/languages/higaonon,99999,higa1237,Philippines
2611,Highland Konjo,Definitely endangered,https://en.wal.unesco.org/languages/highland-konjo,999999,high1275,N/A
2612,Highland Oaxaca Chontal,Definitely endangered,https://en.wal.unesco.org/languages/highland-oaxaca-chontal,9999,high1242,N/A
2613,Highland Popoluca,Endangered/unsafe,https://en.wal.unesco.org/languages/highland-popoluca,99999,high1276,Mexico
2614,Highland Puebla Nahuatl,Potentially vulnerable,https://en.wal.unesco.org/languages/highland-puebla-nahuatl,999999,high1278,N/A
2615,Highland Totonac,Potentially vulnerable,https://en.wal.unesco.org/languages/highland-totonac,999999,high1243,N/A
2616,Hijazi Arabic,Potentially vulnerable,https://en.wal.unesco.org/languages/hijazi-arabic,99999999,hija1235,N/A
2617,Hijuk,Definitely endangered,https://en.wal.unesco.org/languages/hijuk,999,hiju1238,Cameroon
2618,Hiligaynon,Potentially vulnerable,https://en.wal.unesco.org/languages/hiligaynon,9999999,hili1240,Philippines
2619,Hills Karbi,Potentially vulnerable,https://en.wal.unesco.org/languages/hills-karbi,999999,karb1241,N/A
2620,Himarimã,Endangered/unsafe,https://en.wal.unesco.org/languages/himarima,99,hima1247,N/A
2621,Hindeloopen-Molkwerum Frisian,Critically endangered,https://en.wal.unesco.org/languages/hindeloopen-molkwerum-frisian,99,hind1273,N/A
2622,Hindi,Safe,https://en.wal.unesco.org/languages/hindi,1000000000,hind1269,India
2623,Hinduri,Definitely endangered,https://en.wal.unesco.org/languages/hinduri,99999,hind1267,India
2624,Hinuq,Definitely endangered,https://en.wal.unesco.org/languages/hinuq,9,hinu1240,N/A
2625,Hiri Motu,Potentially vulnerable,https://en.wal.unesco.org/languages/hiri-motu,999999,hiri1237,N/A
2626,Hittite,Not in use,https://en.wal.unesco.org/languages/hittite,0,hitt1242,N/A
2627,Hitu,Definitely endangered,https://en.wal.unesco.org/languages/hitu,99999,hitu1239,N/A
2628,Hiw,Definitely endangered,https://en.wal.unesco.org/languages/hiw,999,hiww1237,N/A
2629,Hixkaryána,Definitely endangered,https://en.wal.unesco.org/languages/hixkaryana,999,hixk1239,N/A
2630,Hlai,Potentially vulnerable,https://en.wal.unesco.org/languages/hlai,999999,hlai1239,N/A
2631,Hlepho Phowa,Endangered/unsafe,https://en.wal.unesco.org/languages/hlepho-phowa,99999,hlep1236,N/A
2632,Hlersu,Endangered/unsafe,https://en.wal.unesco.org/languages/hlersu,99999,hler1235,N/A
2633,Hmar,Endangered/unsafe,https://en.wal.unesco.org/languages/hmar,99999,hmar1241,India
2634,Hmong Daw,Potentially vulnerable,https://en.wal.unesco.org/languages/hmong-daw,9999999,hmon1333,N/A
2635,Hmong Dô,Potentially vulnerable,https://en.wal.unesco.org/,N/A,N/A,N/A
2636,Hmong Dô,Potentially vulnerable,https://en.wal.unesco.org/languages/hmong-do,999999,hmon1332,N/A
2637,Hmong Don,Endangered/unsafe,https://en.wal.unesco.org/languages/hmong-don,N/A,hmon1263,N/A
2638,Hmong Njua,Potentially vulnerable,https://en.wal.unesco.org/languages/hmong-njua,999999,hmon1264,Myanmar
2639,Hmongic,Potentially vulnerable,https://en.wal.unesco.org/languages/hmongic,9999999,N/A,N/A
2640,Hmwaveke,Definitely endangered,https://en.wal.unesco.org/languages/hmwaveke,999,hmwa1243,N/A
2641,Ho,Potentially vulnerable,https://en.wal.unesco.org/languages/ho,9999999,hooo1248,India
2642,Ho Chi Minh City Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/ho-chi-minh-city-sign-language,99999,hoch1237,N/A
2643,Ho-Chunk,Definitely endangered,https://en.wal.unesco.org/languages/ho-chunk,999,hoch1243,N/A
2644,Hoava,Definitely endangered,https://en.wal.unesco.org/languages/hoava,999,hoav1238,N/A
2645,Hobongan,Definitely endangered,https://en.wal.unesco.org/languages/hobongan,999,hovo1239,N/A
2646,Hobyót,Definitely endangered,https://en.wal.unesco.org/languages/hobyot,999,hoby1242,N/A
2647,Hoia Hoia-Ukusi-Koperami,Endangered/unsafe,https://en.wal.unesco.org/languages/hoia-hoia-ukusi-koperami,999,hoia1235,N/A
2648,Hokkaido Ainu,Critically endangered,https://en.wal.unesco.org/languages/hokkaido-ainu,9,ainu1240,Japan
2649,Holikachuk,Not in use,https://en.wal.unesco.org/languages/holikachuk,0,holi1241,N/A
2650,Holiya,Definitely endangered,https://en.wal.unesco.org/languages/holiya,999,holi1239,India
2651,Holma,Not in use,https://en.wal.unesco.org/languages/holma,0,holm1250,N/A
2652,Holoholo,Endangered/unsafe,https://en.wal.unesco.org/languages/holoholo,99999,holo1240,N/A
2653,Holu,Endangered/unsafe,https://en.wal.unesco.org/languages/holu,99999,holu1245,N/A
2654,Homa,Not in use,https://en.wal.unesco.org/languages/homa,0,homa1239,N/A
2655,Honduras Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/honduras-sign-language,999,hond1239,Honduras
2656,Hõne,Severely endangered,https://en.wal.unesco.org/languages/hone,9999,hone1235,N/A
2657,Hong Kong-Macau Sign Language,Definitely endangered,https://en.wal.unesco.org/languages/hong-kong-macau-sign-language,99999,hong1241,N/A
2658,Honi,Potentially vulnerable,https://en.wal.unesco.org/languages/honi,999999,honi1244,N/A
2659,Hopi,Definitely endangered,https://en.wal.unesco.org/languages/hopi,9999,hopi1249,N/A
2660,Horace Holden's Pidgin Tobi,Not in use,https://en.wal.unesco.org/languages/horace-holdens-pidgin-tobi,9999,hora1238,N/A
2661,Horned Miao,Endangered/unsafe,https://en.wal.unesco.org/languages/horned-miao,99999,horn1235,N/A
2662,Horo,Not in use,https://en.wal.unesco.org/languages/horo,0,horo1247,N/A
2663,Horom,Endangered/unsafe,https://en.wal.unesco.org/languages/horom,9999,horo1245,N/A
2664,Hote,Endangered/unsafe,https://en.wal.unesco.org/languages/hote,9999,hote1245,N/A
2665,Hoti,Definitely endangered,https://en.wal.unesco.org/languages/hoti,999,yuwa1244,N/A
2666,Hoti of East Seram,Not in use,https://en.wal.unesco.org/,N/A,N/A,N/A
2667,Hoti of East Seram,Not in use,https://en.wal.unesco.org/languages/hoti-east-seram,0,hoti1237,N/A
2668,Hottentot Dutch,Not in use,https://en.wal.unesco.org/languages/hottentot-dutch,0,hott1234,N/A
2669,Hoxa,Not in use,https://en.wal.unesco.org/languages/hoxa,0,hoxa1234,N/A
2670,Hoyahoya-Matakaia,Severely endangered,https://en.wal.unesco.org/languages/hoyahoya-matakaia,99,hoya1235,N/A
2671,Hozo,Definitely endangered,https://en.wal.unesco.org/languages/hozo,9999,hozo1236,N/A
2672,Hpon,Not in use,https://en.wal.unesco.org/languages/hpon,0,hpon1238,Myanmar
2673,Hrangkhol,Endangered/unsafe,https://en.wal.unesco.org/languages/hrangkhol,99999,hran1239,Myanmar
2674,Hre,Endangered/unsafe,https://en.wal.unesco.org/languages/hre,99999,hree1244,N/A
2675,Hruso,Definitely endangered,https://en.wal.unesco.org/languages/hruso,99999,hrus1242,N/A
2676,Hu,Definitely endangered,https://en.wal.unesco.org/languages/hu,999,huuu1240,N/A
2677,Huachipaeri,Critically endangered,https://en.wal.unesco.org/languages/huachipaeri,999,huac1244,N/A
2678,Huallaga Huánuco Quechua,Endangered/unsafe,https://en.wal.unesco.org/languages/huallaga-huanuco-quechua,99999,hual1241,N/A
2679,Huambisa,Definitely endangered,https://en.wal.unesco.org/languages/huambisa,9999,huam1247,Peru
2680,Huangascar-Topara-Yauyos Quechua,Critically endangered,https://en.wal.unesco.org/languages/huangascar-topara-yauyos-quechua,9999,yauy1235,N/A
2681,Huarijio,Definitely endangered,https://en.wal.unesco.org/languages/huarijio,9999,huar1255,N/A
2682,Huastec,Definitely endangered,https://en.wal.unesco.org/languages/huastec,999999,huas1242,Mexico
2683,Huaulu,Definitely endangered,https://en.wal.unesco.org/languages/huaulu,999,huau1237,N/A
2684,Huautla Mazatec,Endangered/unsafe,https://en.wal.unesco.org/languages/huautla-mazatec,99999,huau1238,N/A
2685,Huave,Endangered/unsafe,https://en.wal.unesco.org/languages/huave,99999,N/A,N/A
2686,Huaxcaleca Nahuatl,Severely endangered,https://en.wal.unesco.org/languages/huaxcaleca-nahuatl,9999,huax1236,N/A
2687,Huaylas Ancash Quechua,Potentially vulnerable,https://en.wal.unesco.org/languages/huaylas-ancash-quechua,999999,huay1240,N/A
2688,Huaylla Wanca Quechua,Potentially vulnerable,https://en.wal.unesco.org/languages/huaylla-wanca-quechua,999999,huay1241,N/A
2689,Huba,Potentially vulnerable,https://en.wal.unesco.org/languages/huba,999999,huba1236,N/A
2690,Huehuetla Tepehua,Definitely endangered,https://en.wal.unesco.org/languages/huehuetla-tepehua,9999,hueh1236,N/A
2691,Huetar,Not in use,https://en.wal.unesco.org/languages/huetar,0,huet1235,Costa Rica
2692,Hui Chinese,Potentially vulnerable,https://en.wal.unesco.org/languages/hui-chinese,9999999,huiz1242,N/A
2693,Huichol,Endangered/unsafe,https://en.wal.unesco.org/languages/huichol,99999,huic1243,Mexico
2694,Huilliche,Severely endangered,https://en.wal.unesco.org/languages/huilliche,999,huil1244,N/A
2695,Huitepec Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/huitepec-mixtec,9999,huit1252,N/A
2696,Hukumina,Not in use,https://en.wal.unesco.org/languages/hukumina,0,huku1237,N/A
2697,Hula,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
2698,Hula,Endangered/unsafe,https://en.wal.unesco.org/languages/hula,9999,hula1239,N/A
2699,Hulaulá,Definitely endangered,https://en.wal.unesco.org/languages/hulaula,9999,hula1244,N/A
2700,Huli,Potentially vulnerable,https://en.wal.unesco.org/languages/huli,999999,huli1244,N/A
2701,Hulung,Not in use,https://en.wal.unesco.org/languages/hulung,0,hulu1246,N/A
2702,Humburi Senni Songhay,Endangered/unsafe,https://en.wal.unesco.org/languages/humburi-senni-songhay,99999,humb1243,N/A
2703,Humene,Endangered/unsafe,https://en.wal.unesco.org/languages/humene,999,hume1246,N/A
2704,Humla,Definitely endangered,https://en.wal.unesco.org/languages/humla,9999,huml1238,N/A
2705,Hun-Saare,Endangered/unsafe,https://en.wal.unesco.org/languages/hun-saare,99999,huns1239,N/A
2706,Hunde,Potentially vulnerable,https://en.wal.unesco.org/languages/hunde,999999,hund1239,N/A
2707,Hung,Definitely endangered,https://en.wal.unesco.org/languages/hung,9999,hung1275,N/A
2708,Hungana-Saamba,Definitely endangered,https://en.wal.unesco.org/languages/hungana-saamba,999,hung1278,N/A
2709,Hungarian,Safe,https://en.wal.unesco.org/languages/hungarian,99999999,hung1274,Hungary
2710,Hungarian Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/hungarian-sign-language,9999,hung1263,Hungary
2711,Hungu,Definitely endangered,https://en.wal.unesco.org/languages/hungu,9999,hung1280,N/A
2712,Hungworo,Definitely endangered,https://en.wal.unesco.org/languages/hungworo,99999,hung1276,N/A
2713,Hunjara-Kaina Ke,Endangered/unsafe,https://en.wal.unesco.org/languages/hunjara-kaina-ke,9999,hunj1241,N/A
2714,Hunsrik,Severely endangered,https://en.wal.unesco.org/languages/hunsrik,9999999,riog1239,N/A
2715,Hunzib,Definitely endangered,https://en.wal.unesco.org/languages/hunzib,9999,hunz1247,N/A
2716,Hup,Endangered/unsafe,https://en.wal.unesco.org/languages/hup,9999,hupd1244,Colombia
2717,Hupa-Chilula,Critically endangered,https://en.wal.unesco.org/languages/hupa-chilula,9,hupa1239,N/A
2718,Hupla,Definitely endangered,https://en.wal.unesco.org/languages/hupla,9999,hupl1238,N/A
2719,Huron-Wyandot,Not in use,https://en.wal.unesco.org/languages/huron-wyandot,9,wyan1247,N/A
2720,Hurrian,Not in use,https://en.wal.unesco.org/languages/hurrian,0,hurr1240,N/A
2721,Hutterite German,Endangered/unsafe,https://en.wal.unesco.org/languages/hutterite-german,99999,hutt1235,N/A
2722,Hwana,Endangered/unsafe,https://en.wal.unesco.org/languages/hwana,99999,hwan1240,N/A
2723,Hya,Severely endangered,https://en.wal.unesco.org/languages/hya,99999,hyaa1239,Cameroon
2724,Hyam,Endangered/unsafe,https://en.wal.unesco.org/languages/hyam,9999,hyam1245,N/A
2725,I-Wak,Definitely endangered,https://en.wal.unesco.org/languages/i-wak,999999,iwak1237,Philippines
2726,I'saka,Severely endangered,https://en.wal.unesco.org/languages/isaka,9999,kris1246,N/A
2727,Iaai,Definitely endangered,https://en.wal.unesco.org/languages/iaai,999,iaai1238,N/A
2728,Iamalele,Endangered/unsafe,https://en.wal.unesco.org/,N/A,N/A,N/A
2729,Iamalele,Endangered/unsafe,https://en.wal.unesco.org/languages/iamalele,9999,iama1237,N/A
2730,Iatmul,Definitely endangered,https://en.wal.unesco.org/languages/iatmul,9999,iatm1242,N/A
2731,Iau,Endangered/unsafe,https://en.wal.unesco.org/languages/iau,9999,iauu1242,N/A
2732,Ibali Teke,Endangered/unsafe,https://en.wal.unesco.org/languages/ibali-teke,9999,ibal1241,N/A
2733,Ibaloi,Potentially vulnerable,https://en.wal.unesco.org/languages/ibaloi,999999,ibal1244,Philippines
2734,Iban,Endangered/unsafe,https://en.wal.unesco.org/languages/iban,99999,iban1264,N/A
2735,Ibanag,Potentially vulnerable,https://en.wal.unesco.org/languages/ibanag,999999,iban1267,Philippines
2736,Ibani,Potentially vulnerable,https://en.wal.unesco.org/languages/ibani,999999,iban1261,N/A
2737,Ibatan,Definitely endangered,https://en.wal.unesco.org/languages/ibatan,99999,ibat1238,N/A
2738,Iberian,Not in use,https://en.wal.unesco.org/languages/iberian,0,iber1250,N/A
2739,Ibibio,Potentially vulnerable,https://en.wal.unesco.org/languages/ibibio,9999999,ibib1240,N/A
2740,Ibino,Definitely endangered,https://en.wal.unesco.org/languages/ibino,9999999,ibin1241,N/A
2741,Ibu,Severely endangered,https://en.wal.unesco.org/languages/ibu,9999,ibuu1240,N/A
2742,Ibuoro,Definitely endangered,https://en.wal.unesco.org/languages/ibuoro,9999,ibuo1242,N/A
2743,Icelandic,Safe,https://en.wal.unesco.org/languages/icelandic,999999,icel1247,Iceland
2744,Icelandic Sign Language,Endangered/unsafe,https://en.wal.unesco.org/languages/icelandic-sign-language,999,icel1236,Iceland
2745,Icelandic-Basque Pidgin,Not in use,https://en.wal.unesco.org/languages/icelandic-basque-pidgin,0,icel1248,N/A
2746,Iceve-Maci,Endangered/unsafe,https://en.wal.unesco.org/languages/iceve-maci,9999,icev1238,N/A
2747,Ida'an,Definitely endangered,https://en.wal.unesco.org/languages/idaan,99999,idaa1241,N/A
2748,Idabaez,Not in use,https://en.wal.unesco.org/languages/idabaez,0,idab1234,N/A
2749,Idakho-Isukha-Tiriki,Potentially vulnerable,https://en.wal.unesco.org/languages/idakho-isukha-tiriki,999999,idak1243,N/A
2750,Idaté,Definitely endangered,https://en.wal.unesco.org/languages/idate,99999,idat1237,N/A
2751,Idere,Endangered/unsafe,https://en.wal.unesco.org/languages/idere,9999,ider1238,N/A
2752,Idi-Taeme,Endangered/unsafe,https://en.wal.unesco.org/languages/idi-taeme,N/A,idii1243,N/A
2753,Idoma,Potentially vulnerable,https://en.wal.unesco.org/languages/idoma,999999,idom1241,N/A
2754,Idon,Definitely endangered,https://en.wal.unesco.org/languages/idon,9999,idon1238,N/A
