Name_x,Status,Link,Speakers,Glottocode,Country,Name_y,Top-level family,ISO-639-3,Macroarea,Child dialects,Latitude,Longtitude
Southern Awu (Lope),Definitely endangered,https://en.wal.unesco.org/languages/southern-awu-lope,99999.0,awuu1235,,Southern Awu (Lope),Sino-Tibetan,yiu,Eurasia,0.0,25.39,103.31
Awyi,Definitely endangered,https://en.wal.unesco.org/languages/awyi,999.0,awyi1241,,Awyi,Border,auw,Papunesia,0.0,-3.01,140.6
Axamb,Definitely endangered,https://en.wal.unesco.org/languages/axamb,999.0,axam1237,,Axamb,Austronesian,ahb,Papunesia,0.0,-16.48,167.71
Axi Yi,Definitely endangered,https://en.wal.unesco.org/languages/axi-yi,99999.0,axiy1235,,Axi Yi,Sino-Tibetan,yix,Eurasia,0.0,24.6,103.71
Yintyinka-Ayabadhu,Not in use,https://en.wal.unesco.org/languages/yintyinka-ayabadhu,0.0,ayab1239,,Yintyinka-Ayabadhu,Pama-Nyungan,ayd,Australia,0.0,-14.67,142.89
Ayacucho Quechua,Potentially vulnerable,https://en.wal.unesco.org/languages/ayacucho-quechua,999999.0,ayac1239,,Ayacucho Quechua,Quechuan,quy,South America,2.0,-13.85,-74.32
Ayautla Mazatec,Endangered/unsafe,https://en.wal.unesco.org/languages/ayautla-mazatec,9999.0,ayau1235,,Ayautla Mazatec,Otomanguean,vmy,North America,0.0,18.1,-96.6
Ayere,Definitely endangered,https://en.wal.unesco.org/languages/ayere,9999.0,ayer1245,,Ayere,Atlantic-Congo,aye,Africa,0.0,7.52,6.02
,,,,ayic1234,,Ayi (China),Bookkeeping,ayx,Eurasia,0.0,27.12,98.87
Ayi (Papua New Guinea),Definitely endangered,https://en.wal.unesco.org/languages/ayi-papua-new-guinea,999.0,ayip1235,,Ayi (Papua New Guinea),Sepik,ayq,Papunesia,0.0,-3.96,142.41
Äiwoo,Endangered/unsafe,https://en.wal.unesco.org/languages/aiwoo,9999.0,ayiw1239,,Äiwoo,Austronesian,nfl,Papunesia,0.0,-10.3,166.32
Ayizi,Critically endangered,https://en.wal.unesco.org/languages/ayizi,99.0,ayiz1244,,Ayizi,Sino-Tibetan,yyz,Eurasia,0.0,25.0,103.7
Ayizo Gbe,Potentially vulnerable,https://en.wal.unesco.org/languages/ayizo-gbe,999999.0,ayiz1245,Benin,Ayizo Gbe,Atlantic-Congo,ayb,Africa,4.0,6.63,2.21
Ayoquesco Zapotec,Definitely endangered,https://en.wal.unesco.org/languages/ayoquesco-zapotec,999.0,ayoq1235,,Ayoquesco Zapotec,Otomanguean,zaf,North America,0.0,16.66,-96.86
Ayoreo,Definitely endangered,https://en.wal.unesco.org/languages/ayoreo,9999.0,ayor1240,Paraguay,Ayoreo,Zamucoan,ayo,South America,1.0,-19.22,-60.22
Ayutla Mixtec,Endangered/unsafe,https://en.wal.unesco.org/languages/ayutla-mixtec,99999.0,ayut1236,,Ayutla Mixtec,Otomanguean,miy,North America,0.0,16.97,-99.1
Ayu,Severely endangered,https://en.wal.unesco.org/languages/ayu,999.0,ayuu1242,,Ayu,Atlantic-Congo,ayu,Africa,0.0,9.26,8.6
Azha,Endangered/unsafe,https://en.wal.unesco.org/languages/azha,99999.0,azha1235,,Azha,Sino-Tibetan,aza,Eurasia,0.0,23.9,104.15
Azhe,Endangered/unsafe,https://en.wal.unesco.org/languages/azhe,99999.0,azhe1235,,Azhe,Sino-Tibetan,yiz,Eurasia,0.0,24.41,103.44
Azoyú Me'phaa,Endangered/unsafe,https://en.wal.unesco.org/languages/azoyu-mephaa,999.0,azoy1236,,Azoyú Me'phaa,Otomanguean,tpc,North America,0.0,16.76,-98.52
Baan,Definitely endangered,https://en.wal.unesco.org/languages/baan,9999.0,baan1241,,Baan,Atlantic-Congo,bvj,Africa,2.0,4.67,7.3
Baangi,Endangered/unsafe,https://en.wal.unesco.org/languages/baangi,99999.0,baan1242,,Baangi,Atlantic-Congo,bqx,Africa,0.0,10.81,5.73
Baatonum,Potentially vulnerable,https://en.wal.unesco.org/languages/baatonum,99999999.0,baat1238,Benin,Baatonum,Atlantic-Congo,bba,Africa,0.0,9.63,3.0
Baazem,Endangered/unsafe,https://en.wal.unesco.org/languages/baazem,,baaz1234,,Baazem,Atlantic-Congo,,Africa,0.0,6.8,9.97
Babango,Definitely endangered,https://en.wal.unesco.org/languages/babango,9999.0,baba1263,,Babango,Atlantic-Congo,bbm,Africa,0.0,1.79,23.59
Baba,Endangered/unsafe,https://en.wal.unesco.org/languages/baba,99999.0,baba1264,,Baba,Atlantic-Congo,bbw,Africa,0.0,6.11,10.52
Babanki,Endangered/unsafe,https://en.wal.unesco.org/languages/babanki,99999.0,baba1266,,Babanki,Atlantic-Congo,bbk,Africa,0.0,5.98,10.29
Baba Malay,Critically endangered,https://en.wal.unesco.org/languages/baba-malay,99999.0,baba1267,,Baba Malay,Austronesian,mbf,Eurasia,0.0,1.75,103.08
Babatana,Endangered/unsafe,https://en.wal.unesco.org/languages/babatana,9999.0,baba1268,,Babatana,Austronesian,baa,Papunesia,6.0,-7.22,157.15
,,,,baba1273,,Babalia Creole Arabic,Bookkeeping,bbz,Africa,0.0,12.76,16.69
Witsuwit'en-Babine,Severely endangered,https://en.wal.unesco.org/languages/witsuwiten-babine,999.0,babi1235,,Witsuwit'en-Babine,Athabaskan-Eyak-Tlingit,bcr,North America,2.0,55.1,-126.41
Babuza Gashan,Not in use,https://en.wal.unesco.org/languages/babuza-gashan,0.0,babu1240,,Babuza,Austronesian,bzg,Papunesia,3.0,24.0,120.58
Bacanese Malay,Critically endangered,https://en.wal.unesco.org/languages/bacanese-malay,9.0,baca1243,,Bacanese Malay,Austronesian,btj,Papunesia,0.0,-0.62,127.49
Bacama,Potentially vulnerable,https://en.wal.unesco.org/languages/bacama,999999.0,baca1246,,Bacama,Afro-Asiatic,bcy,Africa,4.0,9.53,12.04
Bactrian,Not in use,https://en.wal.unesco.org/languages/bactrian,0.0,bact1239,,Bactrian,Indo-European,xbc,Eurasia,0.0,36.81,66.85
Badaga,Definitely endangered,https://en.wal.unesco.org/languages/badaga,999999.0,bada1257,India,Badaga,Dravidian,bfq,Eurasia,0.0,11.31,76.6
Bada (Nigeria),Endangered/unsafe,https://en.wal.unesco.org/languages/bada-nigeria,9999.0,bada1258,,Bada (Nigeria),Atlantic-Congo,bau,Africa,2.0,9.62,9.95
Bada (Indonesia),Endangered/unsafe,https://en.wal.unesco.org/languages/bada-indonesia,9999.0,bada1261,,Bada (Indonesia),Austronesian,bhz,Papunesia,2.0,-1.8,120.32
Badeshi,Not in use,https://en.wal.unesco.org/languages/badeshi,0.0,bade1240,Pakistan,Badeshi,Unattested,bdz,Eurasia,0.0,35.27,72.68
Bade,Potentially vulnerable,https://en.wal.unesco.org/languages/bade,999999.0,bade1248,,Bade,Afro-Asiatic,bde,Africa,3.0,12.79,10.66
Badimaya,Not in use,https://en.wal.unesco.org/languages/badimaya,0.0,badi1246,,Badimaya,Pama-Nyungan,bia,Australia,0.0,-29.06,117.25
Ngkontar Baedi,Severely endangered,https://en.wal.unesco.org/languages/ngkontar-baedi,9.0,badi1247,,Ngkontar Baedi,Yam,khd,Papunesia,0.0,-8.85,140.75
,,,,badj1244,,Badjirri,Pama-Nyungan,jbi,Australia,0.0,-28.79,145.47
Jaad-Badyara,Endangered/unsafe,https://en.wal.unesco.org/languages/jaad-badyara,99999.0,bady1239,,Jaad-Badyara,Atlantic-Congo,pbp,Africa,0.0,12.64,-13.48
Baeggu,Endangered/unsafe,https://en.wal.unesco.org/languages/baeggu,9999.0,baeg1237,,Baeggu,Austronesian,bvd,Papunesia,0.0,-8.49,160.77
Baelelea,Endangered/unsafe,https://en.wal.unesco.org/languages/baelelea,9999.0,bael1237,,Baelelea,Austronesian,bvc,Papunesia,0.0,-8.42,160.72
Baenan,Not in use,https://en.wal.unesco.org/languages/baenan,0.0,baen1237,,Baenan,Unclassifiable,,South America,0.0,-15.35,-39.56
Baetora,Endangered/unsafe,https://en.wal.unesco.org/languages/baetora,9999.0,baet1237,,Baetora,Austronesian,btr,Papunesia,3.0,-15.26,168.16
Bafaw-Balong,Endangered/unsafe,https://en.wal.unesco.org/languages/bafaw-balong,9999.0,bafa1247,,Bafaw-Balong,Atlantic-Congo,bwt,Africa,2.0,4.53,9.52
Bafanji,Endangered/unsafe,https://en.wal.unesco.org/languages/bafanji,99999.0,bafa1249,,Bafanji,Atlantic-Congo,bfj,Africa,0.0,5.85,10.45
Bafia,Endangered/unsafe,https://en.wal.unesco.org/languages/bafia,99999.0,bafi1243,,Bafia,Atlantic-Congo,ksf,Africa,2.0,4.73,11.1
Bafoto,Not in use,https://en.wal.unesco.org/languages/bafoto,0.0,bafo1235,,Bafoto,Atlantic-Congo,,Africa,0.0,1.19,19.76
Bafut,Endangered/unsafe,https://en.wal.unesco.org/languages/bafut,99999.0,bafu1246,Cameroon,Bafut,Atlantic-Congo,bfd,Africa,4.0,6.14,10.12
Baga Manduri,Definitely endangered,https://en.wal.unesco.org/languages/baga-manduri,9999.0,baga1270,,Baga Manduri,Atlantic-Congo,bmd,Africa,0.0,10.77,-14.61
,,,,baga1271,,Baga Kaloum,Bookkeeping,bqf,Africa,0.0,9.95,-12.89
Baga Sitemu,Definitely endangered,https://en.wal.unesco.org/languages/baga-sitemu,9999.0,baga1272,,Baga Sitemu,Atlantic-Congo,bsp,Africa,1.0,10.48,-14.48
Baga Koga,Definitely endangered,https://en.wal.unesco.org/languages/baga-koga,9999.0,baga1273,,Baga Koga,Atlantic-Congo,bgo,Africa,0.0,10.13,-13.95
Baga Sobané,Not in use,https://en.wal.unesco.org/languages/baga-sobane,0.0,baga1274,,Baga Sobané,Bookkeeping,bsv,Africa,0.0,9.99,-13.91
Pukur,Definitely endangered,https://en.wal.unesco.org/languages/pukur,9999.0,baga1275,,Pukur,Atlantic-Congo,bcg,Africa,2.0,10.53,-14.61
Bagheli,Potentially vulnerable,https://en.wal.unesco.org/languages/bagheli,9999999.0,bagh1251,India,Bagheli,Indo-European,bfy,Eurasia,6.0,24.68,87.5
Bagirmi Fulfulde,Potentially vulnerable,https://en.wal.unesco.org/languages/bagirmi-fulfulde,999999.0,bagi1244,,Bagirmi Fulfulde,Atlantic-Congo,fui,Africa,0.0,8.82,18.35
Bagirmi,Endangered/unsafe,https://en.wal.unesco.org/languages/bagirmi,99999.0,bagi1246,,Bagirmi,Central Sudanic,bmi,Africa,4.0,11.52,14.77
Bago-Kusuntu,Definitely endangered,https://en.wal.unesco.org/languages/bago-kusuntu,9999.0,bago1245,,Bago-Kusuntu,Atlantic-Congo,bqg,Africa,2.0,8.53,1.41
Bagri,Potentially vulnerable,https://en.wal.unesco.org/languages/bagri,9999999.0,bagr1243,India,Bagri,Indo-European,bgq,Eurasia,3.0,31.4,75.06
Bagua,Not in use,https://en.wal.unesco.org/languages/bagua,0.0,bagu1249,,Bagua,Unclassifiable,,South America,0.0,,
Bagusa,Endangered/unsafe,https://en.wal.unesco.org/languages/bagusa,999.0,bagu1251,,Bagusa,Greater Kwerba,bqb,Papunesia,0.0,-1.99,137.91
Bagupi,Definitely endangered,https://en.wal.unesco.org/languages/bagupi,99.0,bagu1252,,Bagupi,Nuclear Trans New Guinea,bpi,Papunesia,0.0,-5.08,145.63
Bagvalal,Definitely endangered,https://en.wal.unesco.org/languages/bagvalal,9999.0,bagv1239,,Bagvalal,Nakh-Daghestanian,kva,Eurasia,3.0,42.4,46.1
Baha Buyang,Severely endangered,https://en.wal.unesco.org/languages/baha-buyang,999.0,baha1256,,Baha Buyang,Tai-Kadai,yha,Eurasia,0.0,23.01,104.45
Bahau,Endangered/unsafe,https://en.wal.unesco.org/languages/bahau,99999.0,baha1257,,Bahau,Austronesian,bhv,Papunesia,0.0,0.31,115.33
Baham,Definitely endangered,https://en.wal.unesco.org/languages/baham,999.0,baha1258,,Baham,West Bomberai,bdw,Papunesia,0.0,-3.11,132.64
Baharna Arabic,Potentially vulnerable,https://en.wal.unesco.org/languages/baharna-arabic,999999.0,baha1259,,Baharna Arabic,Afro-Asiatic,abv,Eurasia,0.0,26.22,50.58
Bahamas Creole English,Potentially vulnerable,https://en.wal.unesco.org/languages/bahamas-creole-english,999999.0,baha1260,,Bahamas Creole English,Indo-European,bah,North America,0.0,25.03,-77.39
,,,,baha1262,,Bahau River Kenyah,Bookkeeping,bwv,,0.0,,
Bahing,Critically endangered,https://en.wal.unesco.org/languages/bahing,9999.0,bahi1252,Nepal,Bahing,Sino-Tibetan,bhj,Eurasia,5.0,27.33,86.39
Bahinemo,Endangered/unsafe,https://en.wal.unesco.org/languages/bahinemo,999.0,bahi1254,,Bahinemo,Sepik,bjh,Papunesia,0.0,-4.56,142.83
Bahnar,Potentially vulnerable,https://en.wal.unesco.org/languages/bahnar,999999.0,bahn1262,,Bahnar,Austroasiatic,bdq,Eurasia,7.0,14.05,108.47
Bahonsuai,Definitely endangered,https://en.wal.unesco.org/languages/bahonsuai,999.0,baho1237,,Bahonsuai,Austronesian,bsu,Papunesia,0.0,-2.23,121.71
Baibai,Definitely endangered,https://en.wal.unesco.org/languages/baibai,999.0,baib1251,,Baibai,Baibai-Fas,bbf,Papunesia,0.0,-3.43,141.34
Bai,Definitely endangered,https://en.wal.unesco.org/languages/bai,9999.0,baii1251,South Sudan,Bai,Atlantic-Congo,bdj,Africa,0.0,7.57,26.48
Baikeno,Endangered/unsafe,https://en.wal.unesco.org/languages/baikeno,99999.0,baik1238,,Baikeno,Austronesian,bkx,Papunesia,3.0,-9.33,124.26
Baima,Definitely endangered,https://en.wal.unesco.org/languages/baima,99999.0,baim1244,,Baima,Sino-Tibetan,bqh,Eurasia,3.0,33.1,103.95
Baimak,Endangered/unsafe,https://en.wal.unesco.org/languages/baimak,999.0,baim1245,,Baimak,Nuclear Trans New Guinea,bmx,Papunesia,0.0,-5.19,145.61
Bai-Maclay,Not in use,https://en.wal.unesco.org/languages/bai-maclay,0.0,baim1246,,Bai-Maclay,Nuclear Trans New Guinea,,Papunesia,0.0,-5.64,146.45
Bainounk-Gujaher,Endangered/unsafe,https://en.wal.unesco.org/languages/bainounk-gujaher,9999.0,bain1259,,Bainounk-Gujaher,Atlantic-Congo,bab,Africa,0.0,12.31,-16.06
,,,,bain1260,,Bainouk-Samik,Bookkeeping,bcb,Africa,0.0,12.51,-16.0
Bainouk-Gunyaamolo-Gutobor,Definitely endangered,https://en.wal.unesco.org/languages/bainouk-gunyaamolo-gutobor,99999.0,bain1261,,Bainouk-Gunyaamolo-Gutobor,Atlantic-Congo,bcz,Africa,2.0,12.87,-16.23
Baissa Fali,Not in use,https://en.wal.unesco.org/languages/baissa-fali,0.0,bais1242,,Baissa Fali,Atlantic-Congo,fah,Africa,0.0,7.38,10.77
Baiso,Definitely endangered,https://en.wal.unesco.org/languages/baiso,9999.0,bais1246,,Baiso,Afro-Asiatic,bsw,Africa,0.0,6.45,37.77
Bajan,Potentially vulnerable,https://en.wal.unesco.org/languages/bajan,999999.0,baja1265,,Bajan,Indo-European,bjs,North America,0.0,13.14,-59.53
Bajelani,Endangered/unsafe,https://en.wal.unesco.org/languages/bajelani,99999.0,baje1238,,Bajelani,Indo-European,bjm,Eurasia,0.0,33.95,42.99
Baka (Cameroon),Endangered/unsafe,https://en.wal.unesco.org/languages/baka-cameroon,99999.0,baka1272,,Baka (Cameroon),Atlantic-Congo,bkc,Africa,0.0,2.16,13.78
Bakaka,Definitely endangered,https://en.wal.unesco.org/languages/bakaka,99999.0,baka1273,,Bakaka,Atlantic-Congo,bqz,Africa,6.0,4.8,9.8
Baka (Sudan),Endangered/unsafe,https://en.wal.unesco.org/languages/baka-sudan,99999.0,baka1274,South Sudan,Baka (South Sudan),Central Sudanic,bdh,Africa,0.0,4.66,29.59
Bakairí,Definitely endangered,https://en.wal.unesco.org/languages/bakairi,999.0,baka1277,,Bakairí,Cariban,bkq,South America,0.0,-14.26,-54.7
Bakhtiari,Potentially vulnerable,https://en.wal.unesco.org/languages/bakhtiari,999999.0,bakh1245,,Bakhtiari,Indo-European,bqi,Eurasia,4.0,32.02,49.77
Baki,Definitely endangered,https://en.wal.unesco.org/languages/baki,999.0,baki1244,,Baki,Austronesian,bki,Papunesia,0.0,-16.71,168.16
Bakoko,Endangered/unsafe,https://en.wal.unesco.org/languages/bakoko,99999.0,bako1249,,Bakoko,Atlantic-Congo,bkh,Africa,7.0,3.57,10.0
Bakole,Definitely endangered,https://en.wal.unesco.org/languages/bakole,999.0,bako1250,Cameroon,Bakole,Atlantic-Congo,kme,Africa,0.0,4.44,8.97
Bakpinka,Not in use,https://en.wal.unesco.org/languages/bakpinka,0.0,bakp1238,,Iyongiyong,Atlantic-Congo,bbs,Africa,0.0,5.27,8.26
Bakumpai,Endangered/unsafe,https://en.wal.unesco.org/languages/bakumpai,99999.0,baku1263,,Bakumpai,Austronesian,bkr,Papunesia,2.0,-1.99,114.77
,,,,baku1265,,Bakung Kenyah,Bookkeeping,boc,,0.0,,
Bakwé,Endangered/unsafe,https://en.wal.unesco.org/languages/bakwe,9999.0,bakw1243,,Bakwé,Kru,bjw,Africa,5.0,5.23,-6.51
Balanta-Kentohe,Potentially vulnerable,https://en.wal.unesco.org/languages/balanta-kentohe,999999.0,bala1301,,Balanta-Kentohe,Atlantic-Congo,ble,Africa,4.0,11.82,-15.32
Balanta-Ganja,Endangered/unsafe,https://en.wal.unesco.org/languages/balanta-ganja,99999.0,bala1302,,Balanta-Ganja,Atlantic-Congo,bjt,Africa,2.0,12.54,-15.67
,,,,bala1306,,Balau,Bookkeeping,blg,Papunesia,0.0,1.33,110.91
Balangao,Endangered/unsafe,https://en.wal.unesco.org/languages/balangao,99999.0,bala1310,Philippines,Balangao,Austronesian,blw,Papunesia,0.0,17.1,121.27
Balangingi,Endangered/unsafe,https://en.wal.unesco.org/languages/balangingi,99999.0,bala1311,Philippines,Balangingi,Austronesian,sse,Papunesia,6.0,6.01,121.69
Balaesang,Definitely endangered,https://en.wal.unesco.org/languages/balaesang,9999.0,bala1314,,Balaesang,Austronesian,bls,Papunesia,0.0,-0.06,119.69
Balantak,Endangered/unsafe,https://en.wal.unesco.org/languages/balantak,99999.0,bala1315,,Balantak,Austronesian,blz,Papunesia,0.0,-0.87,123.29
Balade,Unknown,https://en.wal.unesco.org/languages/balade,,bala1316,,Balade,Austronesian,,Papunesia,0.0,-20.25,164.2
,,,,bala1318,,Balaybalan,Artificial Language,,Eurasia,0.0,,
Baldemu,Not in use,https://en.wal.unesco.org/languages/baldemu,0.0,bald1241,,Baldemu,Afro-Asiatic,bdn,Africa,0.0,10.91,14.47
Bali (Nigeria),Definitely endangered,https://en.wal.unesco.org/languages/bali-nigeria,9999.0,bali1245,,Bali (Nigeria),Atlantic-Congo,bcn,Africa,0.0,8.81,11.3
Kwa South,Endangered/unsafe,https://en.wal.unesco.org/languages/kwa-south,9999.0,bali1245,,Bali (Nigeria),Atlantic-Congo,bcn,Africa,0.0,8.81,11.3
Bali (Democratic Republic of Congo),Endangered/unsafe,https://en.wal.unesco.org/languages/bali-democratic-republic-congo,99999.0,bali1274,,Bali (Democratic Republic of Congo),Atlantic-Congo,bcp,Africa,4.0,1.18,26.59
Balinese,Potentially vulnerable,https://en.wal.unesco.org/languages/balinese,9999999.0,bali1278,Indonesia,Balinese,Austronesian,ban,Papunesia,3.0,-8.36,115.08
Balinese Malay,Definitely endangered,https://en.wal.unesco.org/languages/balinese-malay,99999.0,bali1279,,Balinese Malay,Austronesian,mhp,Papunesia,0.0,-8.36,114.65
,,,,bali1287,,Baliledu-Buawa,Austronesian,,Papunesia,2.0,-9.57,119.49
Balkan Romani,Potentially vulnerable,https://en.wal.unesco.org/languages/balkan-romani,999999.0,balk1252,,Balkan Romani,Indo-European,rmn,Eurasia,19.0,42.67,21.17
Rumelian Turkish,Definitely endangered,https://en.wal.unesco.org/languages/rumelian-turkish,999999.0,balk1254,,Rumelian Turkish,Turkic,bgx,Eurasia,8.0,41.17,24.45
Loi-Likila,Endangered/unsafe,https://en.wal.unesco.org/languages/loi-likila,99999.0,balo1261,,Loi-Likila,Atlantic-Congo,biz,Africa,4.0,0.94,18.13
Balo,Definitely endangered,https://en.wal.unesco.org/languages/balo,9999.0,balo1264,Cameroon,Balo,Atlantic-Congo,bqo,Africa,0.0,6.13,9.69
Baltic Romani,Endangered/unsafe,https://en.wal.unesco.org/languages/baltic-romani,99999.0,balt1257,Lithuania,Baltic Romani,Indo-European,rml,Eurasia,5.0,60.0,38.0
Balti,Potentially vulnerable,https://en.wal.unesco.org/languages/balti,999999.0,balt1258,India,Balti,Sino-Tibetan,bft,Eurasia,0.0,34.45,77.29
Paluai,Endangered/unsafe,https://en.wal.unesco.org/languages/paluai,999.0,balu1257,,Paluai,Austronesian,blq,Papunesia,2.0,-2.56,147.28
Langue de Signes Malienne,Definitely endangered,https://en.wal.unesco.org/languages/langue-de-signes-malienne,99999.0,bama1249,,Langue de Signes Malienne,Sign Language,bog,Africa,0.0,12.65,-8.0
Bamali,Endangered/unsafe,https://en.wal.unesco.org/languages/bamali,9999.0,bama1251,,Bamali,Atlantic-Congo,bbq,Africa,0.0,5.91,10.46
Bambassi,Definitely endangered,https://en.wal.unesco.org/languages/bambassi,9999.0,bamb1262,,Bambassi,Blue Nile Mao,myf,Africa,2.0,9.83,34.65
Bambalang,Endangered/unsafe,https://en.wal.unesco.org/languages/bambalang,99999.0,bamb1265,,Bambalang,Atlantic-Congo,bmo,Africa,0.0,5.86,10.54
Bambili-Bambui,Endangered/unsafe,https://en.wal.unesco.org/languages/bambili-bambui,9999.0,bamb1266,,Bambili-Bambui,Atlantic-Congo,baw,Africa,2.0,6.11,10.22
Bambara,Potentially vulnerable,https://en.wal.unesco.org/languages/bambara,9999999.0,bamb1269,,Bambara,Mande,bam,Africa,7.0,12.9,-7.65
Bambam,Endangered/unsafe,https://en.wal.unesco.org/languages/bambam,99999.0,bamb1270,,Bambam,Austronesian,ptu,Papunesia,7.0,-3.03,119.2
Bamenyam,Endangered/unsafe,https://en.wal.unesco.org/languages/bamenyam,9999.0,bame1260,,Bamenyam,Atlantic-Congo,bce,Africa,0.0,5.77,10.33
Bamun,Potentially vulnerable,https://en.wal.unesco.org/languages/bamun,999999.0,bamu1253,Cameroon,Bamun,Atlantic-Congo,bax,Africa,0.0,5.49,10.85
Bamukumbit,Endangered/unsafe,https://en.wal.unesco.org/languages/bamukumbit,9999.0,bamu1254,,Bamukumbit,Atlantic-Congo,bqt,Africa,0.0,5.87,10.35
Bamunka,Endangered/unsafe,https://en.wal.unesco.org/languages/bamunka,99999.0,bamu1256,,Bamunka,Atlantic-Congo,bvm,Africa,0.0,6.0,10.51
Bamu,Endangered/unsafe,https://en.wal.unesco.org/languages/bamu,9999.0,bamu1257,,Bamu,Kiwaian,bcf,Papunesia,5.0,-7.94,143.54
Bamwe,Endangered/unsafe,https://en.wal.unesco.org/languages/bamwe,99999.0,bamw1238,,Bamwe,Atlantic-Congo,bmg,Africa,0.0,2.17,19.16
Banao Itneg,Endangered/unsafe,https://en.wal.unesco.org/languages/banao-itneg,9999.0,bana1288,,Banao Itneg,Austronesian,bjx,Papunesia,3.0,17.56,121.05
Banaro,Definitely endangered,https://en.wal.unesco.org/languages/banaro,9999.0,bana1292,,Banaro,Ramu,byz,Papunesia,0.0,-4.57,144.33
Bana,Endangered/unsafe,https://en.wal.unesco.org/languages/bana,99999.0,bana1305,,Bana,Afro-Asiatic,bcw,Africa,2.0,10.35,13.61
,,,,bana1306,,Banawá,Bookkeeping,bnh,,0.0,,
,,,,band1337,,Bandjigali,Bookkeeping,bjd,Australia,0.0,-30.08,143.28
Bandial,Definitely endangered,https://en.wal.unesco.org/languages/bandial,99999.0,band1340,,Bandial,Atlantic-Congo,bqj,Africa,3.0,12.53,-16.42
Banda-Mbrès,Endangered/unsafe,https://en.wal.unesco.org/languages/banda-mbres,99999.0,band1342,,Banda-Mbrès,Atlantic-Congo,bqk,Africa,5.0,7.33,23.01
Banda-Banda,Endangered/unsafe,https://en.wal.unesco.org/languages/banda-banda,99999.0,band1343,,Banda-Banda,Atlantic-Congo,bpd,Africa,14.0,6.64,22.76
Banda-Bambari,Endangered/unsafe,https://en.wal.unesco.org/languages/banda-bambari,99999.0,band1344,,Banda-Bambari,Atlantic-Congo,liy,Africa,5.0,6.22,20.98
Banda-Ndélé,Endangered/unsafe,https://en.wal.unesco.org/languages/banda-ndele,99999.0,band1345,,Banda-Ndélé,Atlantic-Congo,bfl,Africa,6.0,8.03,23.9
Banda-Yangere,Endangered/unsafe,https://en.wal.unesco.org/languages/banda-yangere,99999.0,band1348,,Banda-Yangere,Atlantic-Congo,yaj,Africa,0.0,3.96,16.59
